id,gene,log2FC,pval,n_group1,n_group2,group1,group2,padj,neglog10_padj
Q8CAF4,Nhsl1,0.4944836880152436,0.3844328242343942,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P63143,Kcnab1,-0.3651653119847537,0.2213239868384829,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9QN52,Lrrfip2,-1.2655809786514238,0.1557952622350827,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8C0D5,Eftud1,-0.5295616453180898,0.4344051267485937,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9DBR7,Ppp1r12a,-0.2497956453180929,0.3636200824218694,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BJU2,Tspan9,-0.5893539786514213,0.4157039266620018,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CXJ1,Ears2,-1.1822799786514229,0.1894231530030748,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P98203-3,Arvcf,-0.3299666453180956,0.2119699367060219,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CYG7,Tomm34,0.2132580213485768,0.3733810591531019,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P27601,Gna13,-0.9284216453180908,0.1561272445038045,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3TB24,Dnajb2,-0.5372286453180939,0.1510225608512976,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BH43,Wasf2,0.2964413546819093,0.3556518364111839,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O35129,Phb2,0.1649836880152424,0.2999950787744808,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9Q317,Gm10094,-1.0812593119847609,0.257045254539015,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6P5U7,Nwd2,-0.3189756453180896,0.3302245245128569,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9Z2Z6,Slc25a20,-0.2604153119847616,0.4157437127383625,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P47757,Capzb,0.5609730213485769,0.3445632862811682,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E0CZ72,Kif2a,-0.1396796453180879,0.439388525023512,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BFU3,Rnf214,0.5357303546819114,0.2054279693994032,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q01149,Col1a2,0.7487273546819093,0.2862323238589439,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
D3Z041,Acsl1,-0.4684069786514229,0.3626415517515773,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8K268,Abcf3,0.1736526880152453,0.2991159092750851,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9DAU1,Cnpy3,0.4640613546819097,0.4654566785884467,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8CIP4,Mark4,-2.571226978651424,0.2635997665986214,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P36371,Tap2,0.8488090213485759,0.3276714585669434,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A0A087WPX3,Nfasc,-0.094362978651425,0.4140078000240481,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9PX24,Lyrm9,-0.719587311984756,0.3633315605290269,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D6Z1,Nop56,2.3969786880152455,0.0437598847013198,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9R1P1,Psmb3,-0.2686156453180928,0.282145473562426,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9ERD6,Ralgps2,0.8790756880152446,0.1557526932336486,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8K1M6,Dnm1l,-0.409556645318089,0.4361130088423479,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q80V42,Cpm,0.485353021348577,0.3450169007436459,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99K85,Psat1,0.0525013546819082,0.4194192511302289,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9WTP2,Spry4,0.992414354681908,0.3507026027564671,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
B1APX2,5031439G07Rik,-0.5246529786514245,0.2960777428117938,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
G3UW70,Lamtor5,-0.8844766453180908,0.2300671350729369,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A0A0A6YY91,Ncam1,-0.2611453119847571,0.2352046125961881,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3TLI0,Trappc10,-1.375563645318091,0.4003908093637675,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9WTI7,Myo1c,0.5131693546819114,0.1937137749110752,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8R4H2,Arhgef12,-0.3688736453180929,0.0650177027894327,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P10852-2,Slc3a2,-0.2294699786514193,0.3734338391252677,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P22437,Ptgs1,0.3323526880152441,0.3813488937053571,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q5XJY5,Arcn1,-0.93206464531809,0.26458660356151,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3URS9,Ccdc51,-1.44935964531809,0.0660042336799573,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9QYG0-2,Ndrg2,-1.1500689786514249,0.0687407305688127,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P16054,Prkce,-0.220684645318089,0.4641825686808912,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
H7BX08,Camsap2,-1.002994645318089,0.3132630025973781,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q80TH2-2,Erbb2ip,-0.3435106453180898,0.2908483165252844,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8C6E0,Cfap36,0.4524223546819108,0.343559838123054,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A0A087WP80,Lsamp,-0.2285936453180905,0.2444781725705165,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8QZT1,Acat1,0.1778393546819092,0.4206645456473792,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3UUQ7,Pgap1,-0.582921645318089,0.1367547410016241,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3TMX5,Manf,-0.2670889786514241,0.1928172458244169,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O35239,Ptpn9,-0.3623069786514241,0.3993094171496278,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CQA1,Trappc5,-0.6463986453180901,0.4242108518385905,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BGQ7,Aars,0.0817586880152436,0.3938583931149578,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9QXT0,Cnpy2,-0.8656356453180916,0.2313295279833175,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
B9EJ54,Nup205,-0.6688366453180885,0.4361479083394044,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P97449,Anpep,-1.2786133119847565,0.2800351088212269,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99KH8,Stk24,0.0628630213485763,0.4316517846532004,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8CAA7,Pgm2l1,-0.2969243119847569,0.3853528235150327,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
I7HJQ9,Mtmr1,-0.4626803119847569,0.3272336251713444,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D1A2,Cndp2,0.2982603546819113,0.2356310279647286,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6ZPJ0,Tex2,-0.7349599786514238,0.1821633648051375,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BP67,Rpl24,0.0876916880152443,0.3196950025881077,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q80X90,Flnb,-0.7316226453180894,0.0479311430601867,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O88685,Psmc3,-0.072087978651421,0.4647984722531296,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F7DD14,Kit,-0.3902149786514224,0.0699487361447213,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91YW3,Dnajc3,-0.5180236453180882,0.1865060301477462,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8CCJ4-2,Amer2,0.631797021348576,0.4071873834188429,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q80U78,Pum1,0.5614833546819105,0.1365299957121759,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
D3YXR8,Rimbp2,-0.6299499786514211,0.1475788229942025,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P31648,Slc6a1,-0.3036616453180905,0.3156998023765473,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BR90,,-0.5931459786514246,0.2320390985434166,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P97315,Csrp1,0.6264790213485725,0.2447426695133573,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JKK7,Tmod2,0.3940710213485729,0.4628820146881157,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9Q0H6,Fabp7,-1.7420669786514225,0.105074441995398,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O70251,Eef1b,-0.1056839786514238,0.2478688261404956,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O55028,Bckdk,-0.4956966453180902,0.1918512520588812,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P10922,H1f0,0.2967523546819084,0.3007284305170586,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O54956,Pole2,0.912093688015248,0.2064477635176682,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9WV18,Gabbr1,-0.341410978651421,0.3454452494611332,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P70404,Idh3g,-0.4807839786514254,0.4284579729973778,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8R550,Sh3kbp1,-0.2165946453180911,0.4119326432872876,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D2V7,Coro7,-0.2476416453180903,0.2000086208452661,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91ZA3,Pcca,0.1048513546819087,0.4476089871835123,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F8WIS9,Camk2a,0.5857383546819106,0.192084910802026,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3U0M1,Trappc9,-0.6893329786514206,0.2104246043737358,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F8VQ28,Pxn,-1.4384889786514217,0.4088870077465077,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P61148,Fgf1,0.6391076880152395,0.0752504398512552,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P14873,Map1b,0.1479446880152402,0.1166689675192512,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q80UU9,Pgrmc2,-0.3757216453180909,0.0807970222218961,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9WUM4,Coro1c,-0.2578246453180952,0.3056162899194222,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3UNH4,Gprin1,-0.2565343119847583,0.0837565840363467,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P12960,Cntn1,-0.2193916453180868,0.4359259022102026,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q80TB8,Vat1l,-0.3323609786514208,0.2593141395951576,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P17047-2,Lamp2,-0.9149729786514228,0.1794298325938404,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JI91,Actn2,-0.2721059786514246,0.1350197377863992,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q0VBD0,Itgb8,0.2525893546819091,0.3253168811103309,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D8B6,Fam210b,-0.552112978651425,0.2314476096133807,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P62334,Psmc6,0.2236423546819104,0.375722672024507,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BR63,Fam177a1,0.2554103546819117,0.4368671556793234,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q62351,Tfrc,-0.4368606453180899,0.2965237622230183,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A2AGQ8,Madd,0.7485706880152438,0.0919515575581049,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P14152,Mdh1,0.4622490213485761,0.378254320249749,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P55258,Rab8a,-0.5499743119847516,0.3765295712159393,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q62422,Ostf1,0.7387440213485785,0.1822229368528343,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8R554,Otud7a,-0.5867883119847557,0.0981561396689243,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CQI6,Cotl1,0.4626783546819109,0.0935860972187682,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8CIN4,Pak2,0.520318354681911,0.2794636809626226,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BIQ5,Cstf2,0.9643403546819078,0.0312615993791784,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O70310,Nmt1,-0.4324719786514217,0.1977419646520285,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
J3QNU6,Arrb1,-0.1148823119847559,0.4208207309137067,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q920P5,Ak5,0.689881688015241,0.0651291026563712,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P60904,Dnajc5,-0.6304846453180915,0.2238282802253669,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P09405,Ncl,0.2958340213485755,0.3155031788900256,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8JZW4,Cpne5,-0.2537009786514232,0.1445371120574354,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99JI6,Rap1b,-0.6324293119847546,0.3334745909361059,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P55066,Ncan,0.5661543546819114,0.2334891980229671,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q5RKN9,Capza1,0.3251443546819068,0.453773497845846,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q921G7,Etfdh,0.1355893546819082,0.4522879105950622,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9WTX5,Skp1,-0.2524139786514219,0.3107181452762801,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O70200,Aif1,-0.8704739786514226,0.2860767652550188,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3UKC1,Tax1bp1,0.1600563546819087,0.3569033248702192,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9PXC0,Srp54c,-0.8811619786514235,0.0594442734891325,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O08749,Dld,0.2439206880152422,0.1897195317850855,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9Z1P6,Ndufa7,0.2977750213485723,0.2043858603880329,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q7TNF0,Doc2a,-0.3358753119847497,0.1806284677242973,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P60229,Eif3e,-0.1808453119847595,0.4460766747326277,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P84099,Rpl19,-1.776133978651421,0.0812651240581563,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8C1B7,,0.2042283546819092,0.2545782738327602,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BV13,Cops7b,-0.3758636453180894,0.2124160470405929,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A2AMH4,Slc44a1,0.3589326880152459,0.3480224700961696,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8VEW1,Olfr518,0.4733543546819092,0.3748022868941579,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P08775,Polr2a,-0.9829256453180902,0.2104792718104478,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P35550,Fbl,0.9988560213485752,0.1232596229646516,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q61644,Pacsin1,-0.2751853119847567,0.4509206769108637,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99JR5,Tinagl1,-0.3991086453180905,0.1038005392789474,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
B8QI34,Ppfia2,0.1634016880152451,0.3266465023351629,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9DCB4-3,Arpp21,-0.5262779786514251,0.3308947973683403,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F6YVP7,Gm10260,-0.3777576453180895,0.2264002408831647,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O88322,Nid2,-0.5477166453180864,0.4018614399290173,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9EQF6,Dpysl5,-0.3713189786514252,0.1689340559815184,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CWZ7,Napg,0.3298320213485759,0.1929501643802803,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q61739,Itga6,0.51671435468191,0.3224525572879251,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q52KR3,Prune2,-0.1930246453180868,0.3120269401541604,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
B1AX58,Pls3,-0.2744693119847579,0.2528985097630781,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99KU0,Vmp1,-0.519466645318091,0.4217013849858126,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6GV12,Kdsr,0.7828393546819079,0.3996549068043856,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q5SVR0,Tbc1d9b,-0.6417326453180889,0.0421106851445738,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3TYX3,Smyd5,-0.3258799786514235,0.1981617536450618,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9QXS6,Dbn1,-0.1245053119847554,0.0126591414652497,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8VCI5,Pex19,0.236150688015245,0.0806114059957461,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9Z239,Fxyd1,-1.6793809786514204,0.1570267801166734,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
B0F2B4,Nlgn4l,-1.169843978651422,0.2128578974033699,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BH61,F13a1,0.6884360213485792,0.240889856352737,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
D3YUV9,Eif4e2,1.2729823546819103,0.2839936077587326,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9ERG0,Lima1,-0.7479293119847608,0.0330385264093124,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q62425,Ndufa4,-0.2694549786514226,0.2163361706629822,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A2AAY5,Sh3pxd2b,-0.7650489786514267,0.0989094634043579,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P58281-2,Opa1,-0.2322146453180931,0.3060353369186754,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CX34,Sugt1,-0.5315586453180909,0.1922394906349548,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q61029-2,Tmpo,-0.3331879786514218,0.4247403713659266,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D3A9-2,Ttyh1,-0.9713123119847618,0.2352600978202336,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91W18,Tdrd3,-0.7436956453180925,0.3843385826035641,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JIF0,Prmt1,-0.7332703119847546,0.3324080860338053,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
B0QZW1,Gria3,-0.5751476453180899,0.248647566766759,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O54901,Cd200,-0.136887311984756,0.1114165424505355,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P50446,Krt6a,-0.1008793119847606,0.4609928153060222,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JI67,B3galt5,-0.7566136453180912,0.3299499682123734,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8HW98,Iglon5,0.3706850213485788,0.4287519631309598,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JHS4,Clpx,0.6416550213485763,0.0761882132008861,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
G3X9T7,Lgals9,-0.7010416453180888,0.3358205660530022,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
B2RUR8,Otud7b,-0.705531311984755,0.1263017793081271,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q64518,Atp2a3,-0.3399456453180889,0.4378224960803332,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CXW3,Cacybp,0.3406066880152405,0.296108771354392,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O08788,Dctn1,-0.143123978651424,0.4662045491269473,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9QKR0,Gnb2,-0.1833183119847561,0.0997294924546937,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
